model_name,win,time,final_robot_position,goal_position
PPO,0,0.0006,"(1.5968, 0.4303)","(0.6245, 1.722)"
PPO,0,0.3867,"(0.0934, 0.1059)","(0.9692, 1.171)"
PPO,1,0.0872,"(1.1437, 0.3746)","(1.0905, 0.2748)"
PPO,0,0.0006,"(0.5808, 1.5457)","(0.41, 0.0665)"
PPO,1,0.0456,"(0.9446, 1.198)","(0.8449, 1.2677)"
PPO,0,0.6362,"(0.6682, 0.7526)","(1.6565, 0.3308)"
PPO,0,0.2403,"(1.6494, 0.6855)","(0.5296, 1.7563)"
PPO,0,0.7081,"(0.0732, 0.8319)","(0.0698, 0.2574)"
PPO,0,0.3209,"(0.1165, 1.9169)","(0.7437, 1.5126)"
PPO,0,0.8971,"(0.5426, 1.016)","(0.8015, 0.6212)"
PPO,1,3.5333,"(1.7685, 1.1086)","(1.855, 1.2079)"
PPO,0,0.0424,"(1.4736, 1.191)","(1.9303, 1.4375)"
PPO,0,3.6795,"(1.7807, 1.2832)","(0.4605, 0.6727)"
PPO,0,0.0346,"(1.2324, 1.9008)","(0.6978, 0.2224)"
PPO,0,0.3679,"(1.9025, 1.8779)","(0.9888, 1.4682)"
PPO,1,0.3487,"(1.3787, 1.5914)","(1.4777, 1.5243)"
PPO,1,0.6683,"(1.8042, 1.3188)","(1.7188, 1.4182)"
PPO,0,0.0005,"(0.5675, 1.2198)","(1.2492, 0.9766)"
PPO,0,0.0034,"(1.5302, 0.541)","(1.4378, 1.0552)"
PPO,0,0.0414,"(0.5502, 0.5409)","(0.0944, 0.4933)"
PPO,0,0.0677,"(1.3262, 1.9008)","(0.2712, 0.8265)"
PPO,0,0.0006,"(1.5034, 0.3268)","(1.7964, 0.4354)"
PPO,1,0.2803,"(1.1114, 1.3704)","(1.1098, 1.4703)"
PPO,0,0.6279,"(0.0915, 1.9127)","(0.2375, 0.0812)"
PPO,0,0.1319,"(0.0533, 1.5525)","(1.1184, 1.8548)"
PPO,0,3.8316,"(1.7683, 1.097)","(0.4386, 1.5794)"
PPO,0,0.0006,"(0.8628, 0.3772)","(1.7971, 0.5133)"
PPO,0,0.9353,"(0.9166, 1.9282)","(1.8815, 1.4955)"
PPO,0,0.437,"(1.3507, 1.1072)","(0.1475, 0.1233)"
PPO,0,3.7898,"(0.6111, 0.2431)","(1.936, 0.3598)"
PPO,0,0.0006,"(0.5063, 1.452)","(0.5899, 0.3704)"
PPO,0,0.5141,"(1.4775, 1.5344)","(1.4687, 1.7313)"
PPO,0,1.4526,"(1.5233, 0.0745)","(1.0935, 1.4904)"
PPO,0,3.834,"(1.2101, 1.7503)","(1.1345, 0.3088)"
PPO,0,0.1987,"(0.6692, 0.6792)","(1.1524, 1.7409)"
PPO,1,0.7336,"(0.2325, 1.1517)","(0.2222, 1.0525)"
PPO,0,0.2221,"(1.1992, 0.6191)","(1.6164, 1.322)"
PPO,0,3.8262,"(0.2849, 1.5369)","(1.3843, 0.8159)"
PPO,0,0.4957,"(0.0735, 0.4113)","(1.1171, 0.5735)"
PPO,0,0.4999,"(0.3714, 1.927)","(0.9954, 0.6637)"
PPO,0,0.455,"(1.906, 1.8904)","(0.712, 0.9573)"
PPO,0,0.2308,"(1.0901, 1.9265)","(0.7051, 1.0227)"
PPO,0,0.1487,"(1.3518, 1.0552)","(0.4875, 1.6758)"
PPO,0,0.0006,"(0.5909, 1.373)","(0.0943, 0.2143)"
PPO,0,0.7192,"(1.926, 1.0587)","(0.0767, 0.6476)"
PPO,0,0.9042,"(1.5166, 0.072)","(0.5408, 1.6711)"
PPO,0,3.8497,"(0.7806, 1.76)","(1.4265, 1.5398)"
PPO,0,0.1287,"(0.1461, 1.9385)","(1.4492, 1.9318)"
PPO,0,0.049,"(1.648, 1.2833)","(1.6539, 0.6556)"
PPO,1,1.7293,"(0.5832, 0.24)","(0.682, 0.1481)"
PPO,1,2.8507,"(0.247, 0.3735)","(0.1488, 0.2739)"
PPO,0,0.1223,"(1.928, 0.8545)","(0.4907, 1.8136)"
PPO,0,0.0416,"(1.3469, 1.5649)","(1.7942, 0.4802)"
PPO,0,0.0458,"(0.9936, 0.0918)","(1.8798, 1.4447)"
PPO,0,0.3955,"(1.1438, 0.619)","(1.6175, 0.6667)"
PPO,0,1.0164,"(1.1654, 0.0729)","(1.7479, 0.2004)"
PPO,0,0.0869,"(0.676, 1.5479)","(1.6753, 0.7557)"
PPO,0,0.1438,"(0.0988, 1.8044)","(1.7457, 0.1592)"
PPO,0,0.1086,"(1.6482, 1.4723)","(1.2286, 1.4148)"
PPO,0,0.0206,"(0.098, 0.0909)","(1.3525, 1.3016)"
PPO,0,0.1556,"(0.098, 0.7864)","(0.6005, 0.8745)"
PPO,0,0.0006,"(0.6069, 0.4794)","(1.4166, 0.7024)"
PPO,0,1.1183,"(0.622, 0.8227)","(0.3594, 1.0504)"
PPO,0,0.0006,"(0.7572, 1.4421)","(0.4064, 0.375)"
PPO,0,0.1074,"(0.8676, 1.5478)","(1.6269, 1.7287)"
PPO,0,0.0006,"(0.6387, 1.516)","(1.9119, 0.7206)"
PPO,0,0.0006,"(1.7327, 0.0542)","(1.125, 1.0807)"
PPO,0,0.2939,"(0.6584, 0.7833)","(1.7989, 0.2937)"
PPO,1,1.3893,"(0.7156, 0.2182)","(0.8149, 0.1546)"
PPO,0,0.3196,"(1.0754, 1.4592)","(0.6932, 1.6334)"
PPO,0,0.4393,"(1.0807, 1.4306)","(1.3327, 0.8037)"
PPO,0,0.4251,"(1.1814, 1.929)","(1.2473, 1.4215)"
PPO,0,0.0006,"(1.717, 1.928)","(1.4447, 1.6765)"
PPO,0,0.2638,"(1.1389, 1.9263)","(0.0661, 1.3138)"
PPO,0,0.8623,"(1.9273, 1.6124)","(0.326, 1.5793)"
PPO,0,0.0006,"(1.4387, 0.6669)","(0.8076, 1.9022)"
PPO,0,2.0298,"(1.5514, 0.0727)","(1.4076, 0.1376)"
PPO,0,3.7349,"(0.3623, 1.7412)","(0.4658, 1.4121)"
PPO,1,3.128,"(0.5174, 1.7918)","(0.4177, 1.7019)"
PPO,0,0.0201,"(1.2299, 1.4705)","(0.0959, 1.8729)"
PPO,0,3.7312,"(0.8717, 1.7629)","(1.6552, 0.8591)"
PPO,0,0.1808,"(1.6473, 0.643)","(1.4178, 0.5139)"
PPO,0,0.2442,"(0.0734, 0.3687)","(1.3858, 0.7698)"
PPO,0,0.577,"(0.4452, 1.9266)","(1.55, 1.7629)"
PPO,0,0.0122,"(0.3726, 0.5518)","(1.1473, 1.1003)"
PPO,1,0.2881,"(0.7025, 1.0337)","(0.8021, 1.1315)"
PPO,0,2.0361,"(1.9257, 1.5232)","(0.2663, 0.6959)"
PPO,0,0.1997,"(1.9276, 1.6474)","(1.3888, 0.8946)"
PPO,0,0.6685,"(1.5372, 0.0732)","(1.6319, 0.3513)"
PPO,1,2.7049,"(1.8046, 1.5428)","(1.7734, 1.6427)"
PPO,1,0.2776,"(1.3805, 1.6615)","(1.2809, 1.6913)"
PPO,0,0.0006,"(1.3968, 0.4423)","(0.3168, 1.7355)"
PPO,0,0.3023,"(0.071, 1.324)","(1.2149, 1.6631)"
PPO,0,0.0573,"(0.9279, 1.2898)","(1.4945, 0.1575)"
PPO,0,0.3893,"(0.9032, 1.2757)","(0.1974, 0.1988)"
PPO,0,0.5969,"(0.4265, 1.9272)","(1.9251, 0.6385)"
PPO,0,0.337,"(1.9118, 1.9033)","(1.2744, 0.3471)"
PPO,0,0.1637,"(1.3999, 1.2684)","(1.7537, 0.4197)"
PPO,0,3.7269,"(1.5674, 0.2055)","(0.6193, 1.2952)"
PPO,0,0.0672,"(1.9014, 1.869)","(1.1578, 0.7883)"
PPO,0,0.1576,"(0.3753, 0.7256)","(0.2808, 0.4804)"
PPO,0,0.1886,"(0.7686, 1.9259)","(1.5662, 0.7417)"
PPO,0,0.4396,"(1.9079, 1.8964)","(1.4616, 1.7545)"
PPO,0,0.1718,"(0.5665, 0.3463)","(1.6581, 1.2601)"
PPO,0,1.3071,"(0.8733, 1.9282)","(0.1713, 1.4747)"
PPO,0,0.3314,"(0.5149, 0.3446)","(0.3423, 1.787)"
PPO,0,0.4521,"(1.1179, 1.9268)","(0.8331, 1.5476)"
PPO,0,0.0006,"(0.7011, 1.3966)","(1.0355, 0.8698)"
PPO,0,3.7846,"(1.7732, 0.83)","(1.3945, 0.489)"
PPO,1,1.77,"(0.2277, 1.0473)","(0.2655, 0.9488)"
PPO,0,0.0005,"(1.4519, 0.828)","(0.6662, 1.86)"
PPO,0,0.9148,"(1.1955, 0.0727)","(0.7361, 0.2825)"
PPO,0,0.2173,"(0.8146, 1.5487)","(1.7291, 0.3831)"
PPO,0,0.4828,"(0.6652, 0.768)","(0.4634, 0.4114)"
PPO,0,0.657,"(0.0865, 0.1158)","(1.2801, 0.3656)"
PPO,0,0.0729,"(0.6138, 1.5589)","(0.9162, 1.5798)"
PPO,0,0.2547,"(0.6677, 0.6637)","(0.9215, 0.9538)"
PPO,1,0.4948,"(0.424, 1.022)","(0.3241, 1.0248)"
PPO,0,0.6061,"(0.9457, 0.3993)","(1.117, 1.3138)"
PPO,0,0.3966,"(0.073, 0.935)","(1.4972, 0.0586)"
PPO,0,0.2761,"(0.6812, 1.2803)","(1.6203, 1.3221)"
PPO,0,0.0006,"(1.5179, 1.3341)","(0.3627, 1.4629)"
PPO,0,3.8225,"(1.732, 1.6522)","(1.1505, 1.4981)"
PPO,0,1.4186,"(0.3921, 1.9267)","(0.7146, 0.2624)"
PPO,1,1.9662,"(0.2683, 1.5066)","(0.1686, 1.4419)"
PPO,0,3.6639,"(0.6463, 1.7669)","(1.5136, 1.2543)"
PPO,0,0.504,"(0.0717, 1.2849)","(0.3036, 0.2393)"
PPO,0,0.1064,"(0.3373, 1.9021)","(0.9372, 0.3596)"
PPO,1,0.5642,"(0.3998, 1.4682)","(0.3485, 1.5667)"
PPO,0,0.3525,"(1.5534, 1.9488)","(0.409, 1.7561)"
PPO,0,0.2092,"(1.0743, 1.457)","(0.5783, 0.4346)"
PPO,0,0.8392,"(1.9266, 1.5659)","(0.8435, 0.5034)"
PPO,0,1.0495,"(0.073, 0.4188)","(1.3819, 0.7147)"
PPO,0,0.0604,"(1.6297, 1.1963)","(0.8061, 0.7613)"
PPO,1,0.1482,"(1.8062, 0.4304)","(1.8865, 0.5303)"
PPO,0,0.3583,"(0.5049, 0.9776)","(0.7569, 1.684)"
PPO,0,0.0586,"(0.4851, 0.9747)","(1.2235, 1.5565)"
PPO,0,0.2217,"(0.0597, 1.4224)","(1.7512, 1.4247)"
PPO,0,0.7325,"(1.9168, 1.8941)","(1.1917, 1.1729)"
PPO,0,0.0659,"(1.3226, 1.2861)","(1.3443, 0.6069)"
PPO,0,0.1841,"(0.9008, 1.9269)","(0.2563, 0.4334)"
PPO,0,0.4601,"(1.3508, 1.0659)","(1.59, 0.4524)"
PPO,0,0.0006,"(1.444, 0.6319)","(1.0575, 0.4298)"
PPO,0,0.2193,"(1.9009, 1.2965)","(0.9037, 0.5398)"
PPO,0,0.0005,"(1.9075, 0.1568)","(0.2077, 0.9534)"
PPO,0,0.0006,"(0.4675, 0.4136)","(1.7103, 0.1054)"
PPO,0,0.0006,"(1.1132, 0.4586)","(1.3387, 1.7203)"
PPO,0,1.0184,"(1.5092, 1.5603)","(1.9147, 1.5822)"
PPO,0,0.6027,"(1.5364, 0.075)","(0.9163, 1.7872)"
PPO,0,0.2986,"(1.6381, 1.1649)","(0.4664, 1.846)"
PPO,0,0.0006,"(1.5957, 1.4116)","(1.4452, 1.1585)"
PPO,0,0.2943,"(1.3654, 0.0731)","(0.6987, 0.3955)"
PPO,0,0.253,"(1.3619, 0.072)","(1.2209, 0.4235)"
PPO,0,0.6388,"(0.0851, 0.095)","(1.8245, 0.6952)"
PPO,0,0.5752,"(0.6688, 0.7375)","(0.5235, 0.2462)"
PPO,0,3.7401,"(1.431, 1.7395)","(0.1351, 1.5403)"
PPO,0,0.4058,"(0.0671, 1.3345)","(1.7828, 0.184)"
PPO,0,0.2001,"(0.0723, 1.1485)","(0.2306, 0.7208)"
PPO,0,0.1086,"(0.5586, 1.9054)","(1.7488, 0.0505)"
PPO,0,0.0006,"(1.5674, 1.2509)","(1.3684, 0.5322)"
PPO,0,1.6372,"(1.9264, 1.5542)","(0.7329, 0.9703)"
PPO,0,0.0006,"(1.1318, 0.0909)","(0.4579, 1.0508)"
PPO,0,0.0639,"(1.1009, 1.4499)","(0.6314, 0.6238)"
PPO,0,3.8542,"(0.1919, 0.624)","(0.4133, 1.1986)"
PPO,0,0.0006,"(0.5003, 0.6815)","(0.3241, 1.8693)"
PPO,0,0.3015,"(1.0757, 0.0725)","(1.5108, 1.6791)"
PPO,0,0.1424,"(0.6695, 0.7396)","(1.2365, 0.8279)"
PPO,0,1.4614,"(0.4144, 1.9264)","(1.7467, 1.2809)"
PPO,0,0.3226,"(1.9006, 1.8391)","(1.5473, 0.7889)"
PPO,0,1.5444,"(1.5171, 0.0735)","(1.5342, 0.5582)"
PPO,0,0.0615,"(0.098, 0.0696)","(1.9329, 0.2145)"
PPO,0,0.0007,"(1.6058, 0.7975)","(0.1117, 1.07)"
PPO,0,0.0007,"(0.2165, 0.0659)","(1.8158, 1.1187)"
PPO,0,3.761,"(0.6246, 1.7694)","(1.4542, 1.4367)"
PPO,0,3.8551,"(1.7962, 1.5045)","(1.5661, 1.1444)"
PPO,0,0.3241,"(1.1736, 1.9277)","(1.3907, 0.3023)"
PPO,0,0.444,"(1.9046, 1.8809)","(0.8199, 1.6803)"
PPO,0,0.0006,"(0.4519, 1.0408)","(1.4881, 0.9266)"
PPO,0,0.4028,"(1.9052, 1.8907)","(1.2557, 1.1385)"
PPO,0,3.8034,"(1.5259, 0.1997)","(0.775, 1.46)"
PPO,0,0.475,"(1.9115, 1.8921)","(0.4415, 0.3847)"
PPO,0,0.7357,"(1.0808, 1.4307)","(0.6591, 1.5191)"
PPO,0,0.6353,"(1.9018, 1.8899)","(1.2268, 0.5453)"
PPO,1,1.0069,"(1.752, 1.6303)","(1.6522, 1.5515)"
PPO,0,3.7706,"(0.8138, 1.7605)","(1.8343, 0.2018)"
PPO,0,0.948,"(0.4226, 1.928)","(0.5788, 1.6282)"
PPO,0,0.4812,"(1.4764, 0.7917)","(1.8596, 0.2798)"
PPO,0,0.0469,"(0.3712, 1.1696)","(1.318, 0.5206)"
PPO,0,1.2173,"(1.9248, 1.1153)","(1.8619, 0.971)"
PPO,0,0.1966,"(1.9275, 1.4503)","(0.3477, 0.1413)"
PPO,0,0.0644,"(0.4413, 0.0973)","(1.7597, 0.429)"
PPO,0,0.2696,"(1.2769, 0.6144)","(0.3188, 1.065)"
PPO,0,0.4927,"(1.3149, 0.0732)","(1.6585, 1.4203)"
PPO,0,0.0006,"(0.8402, 0.4924)","(0.3029, 0.7512)"
PPO,0,0.2699,"(0.0937, 0.1133)","(0.2087, 1.8646)"
PPO,0,1.1048,"(1.1796, 0.0726)","(0.2059, 0.1223)"
PPO,0,0.0006,"(1.5848, 1.2876)","(0.8468, 1.3427)"
PPO,0,0.9382,"(0.0724, 0.8355)","(0.0985, 1.9247)"
PPO,0,1.3664,"(0.8934, 1.9267)","(1.8403, 0.7645)"
PPO,0,0.0006,"(0.5635, 0.3652)","(1.8284, 1.4656)"
PPO,0,0.0857,"(1.9023, 1.4738)","(0.8002, 1.7821)"
PPO,0,3.8925,"(1.7701, 1.1072)","(1.2196, 0.4411)"
PPO,0,0.4464,"(0.7601, 1.274)","(0.8396, 0.1041)"
PPO,0,0.0024,"(0.5199, 0.618)","(1.4445, 0.0512)"
PPO,0,0.4844,"(0.9176, 1.9253)","(0.939, 1.3336)"
PPO,0,0.2561,"(1.3238, 1.9286)","(0.3976, 1.7435)"
PPO,1,0.3632,"(1.6872, 1.1526)","(1.7871, 1.2319)"
PPO,1,1.9828,"(0.2225, 1.1095)","(0.1408, 1.0102)"
PPO,0,0.0903,"(0.8358, 0.0992)","(0.7361, 1.2746)"
PPO,0,0.083,"(1.0942, 0.0981)","(0.6215, 0.8642)"
PPO,0,0.5177,"(1.4683, 0.0739)","(1.9452, 0.2143)"
PPO,0,0.0007,"(1.3931, 0.593)","(1.1151, 1.4415)"
PPO,1,1.0661,"(0.292, 1.8682)","(0.3918, 1.8008)"
PPO,0,0.2118,"(0.7278, 1.9268)","(0.5097, 1.6983)"
PPO,0,3.773,"(1.6726, 0.3064)","(0.5448, 0.7345)"
PPO,0,0.0006,"(0.426, 0.4325)","(1.2574, 1.1779)"
PPO,0,1.4599,"(1.9266, 1.5147)","(1.5889, 0.4865)"
PPO,0,0.6256,"(1.8663, 0.0881)","(1.866, 0.3637)"
PPO,0,0.0006,"(1.4539, 1.2237)","(1.381, 1.5688)"
PPO,0,0.0904,"(1.3694, 0.633)","(1.7747, 1.7959)"
PPO,0,0.5742,"(1.6086, 0.0741)","(0.1315, 1.5091)"
PPO,0,0.0006,"(0.535, 1.3974)","(0.818, 1.0429)"
PPO,1,0.0377,"(1.6981, 0.3027)","(1.5995, 0.3249)"
PPO,0,0.5777,"(0.9399, 0.4613)","(0.4196, 1.5692)"
PPO,0,0.7108,"(0.6354, 0.8138)","(1.6674, 0.2349)"
PPO,0,3.727,"(0.2498, 1.4109)","(0.4141, 0.9225)"
PPO,0,0.0286,"(1.5757, 1.5618)","(1.8923, 1.4582)"
PPO,1,0.3401,"(1.7774, 0.7307)","(1.7495, 0.6317)"
PPO,0,3.7935,"(0.3512, 1.7159)","(0.9313, 1.1502)"
PPO,0,0.0007,"(1.5733, 0.0724)","(0.5769, 0.2585)"
PPO,0,0.1809,"(1.659, 0.0735)","(1.5675, 0.6759)"
PPO,0,1.3613,"(0.0728, 0.4207)","(0.4072, 0.2321)"
PPO,0,0.536,"(0.9456, 0.404)","(0.5386, 0.5648)"
PPO,0,0.2109,"(0.0729, 1.175)","(1.305, 1.296)"
PPO,0,0.1545,"(1.815, 1.9018)","(0.0701, 0.6673)"
PPO,0,1.4935,"(1.927, 1.568)","(1.773, 1.5587)"
PPO,0,0.0168,"(0.44, 0.0977)","(1.7914, 1.82)"
PPO,0,0.0006,"(1.6863, 0.0642)","(0.0593, 1.8874)"
PPO,0,0.0006,"(0.7116, 0.5152)","(0.3435, 0.3837)"
PPO,0,0.0626,"(1.0651, 0.0969)","(0.5144, 1.2826)"
PPO,0,0.1482,"(1.9512, 0.4298)","(0.6136, 0.8079)"
PPO,1,0.4651,"(0.93, 0.4431)","(0.9368, 0.3433)"
PPO,0,0.4783,"(0.0908, 0.1222)","(1.1167, 0.3405)"
PPO,1,1.9847,"(1.2058, 0.2116)","(1.3057, 0.2461)"
PPO,0,0.6801,"(1.575, 0.0726)","(1.3592, 1.3762)"
PPO,0,0.0006,"(1.6148, 1.205)","(0.4426, 0.4091)"
PPO,0,1.5468,"(0.0732, 0.4175)","(0.1623, 1.9175)"
PPO,0,1.0183,"(1.9259, 1.5338)","(0.7721, 1.2379)"
PPO,0,0.0263,"(1.2773, 1.4426)","(0.1693, 0.7635)"
PPO,0,0.0116,"(0.457, 0.8377)","(1.8779, 0.7975)"
PPO,0,0.0167,"(0.7755, 1.5671)","(0.113, 1.7105)"
PPO,0,0.3109,"(0.423, 1.5578)","(1.6048, 1.3323)"
PPO,0,0.3633,"(1.8918, 0.0946)","(1.7326, 1.697)"
PPO,0,0.7646,"(1.9269, 1.0744)","(1.3219, 0.4048)"
PPO,0,1.0737,"(0.0726, 0.4219)","(0.7983, 1.2321)"
PPO,0,0.593,"(0.1257, 1.9078)","(1.4907, 1.4234)"
PPO,0,0.0019,"(0.0595, 0.5611)","(1.6102, 0.5565)"
PPO,0,3.7702,"(1.1593, 1.7639)","(0.6832, 1.38)"
PPO,0,0.0182,"(0.0998, 1.0317)","(1.1846, 1.781)"
PPO,0,0.1029,"(0.6694, 1.3171)","(1.2088, 0.4625)"
PPO,0,0.0471,"(0.0997, 1.7545)","(1.2097, 0.3727)"
PPO,0,0.3859,"(0.6677, 0.6627)","(0.9321, 0.4424)"
PPO,0,3.7224,"(1.3878, 1.7391)","(1.8667, 1.9129)"
PPO,1,0.457,"(0.9751, 0.4741)","(0.9091, 0.3741)"
PPO,0,0.2836,"(1.6309, 0.0731)","(1.5115, 0.7331)"
PPO,1,0.0006,"(0.7511, 0.3919)","(0.8366, 0.3374)"
PPO,0,0.8208,"(0.0853, 0.0929)","(1.7069, 1.1629)"
PPO,1,0.8636,"(1.3666, 0.1981)","(1.2672, 0.2836)"
PPO,0,0.0916,"(0.646, 1.1903)","(0.3535, 1.7742)"
PPO,1,1.9575,"(1.7888, 1.587)","(1.6891, 1.6181)"
PPO,1,2.3705,"(0.8178, 0.2312)","(0.9173, 0.1952)"
PPO,1,0.0053,"(0.0891, 0.3099)","(0.1885, 0.3885)"
PPO,0,0.7548,"(1.9263, 1.207)","(0.4746, 1.1067)"
PPO,1,0.2803,"(1.627, 1.5027)","(1.6085, 1.4032)"
PPO,0,0.2243,"(1.1217, 1.5539)","(1.2365, 1.065)"
PPO,0,0.3135,"(1.9279, 0.8871)","(1.3625, 1.6651)"
PPO,0,0.0006,"(0.4399, 0.6882)","(1.5347, 1.8339)"
PPO,0,0.2325,"(1.9262, 1.3833)","(1.0123, 0.498)"
PPO,0,0.5132,"(0.4448, 0.8355)","(0.8043, 0.0628)"
PPO,0,0.0199,"(1.3807, 1.474)","(0.8246, 1.1325)"
PPO,0,3.912,"(0.2473, 1.3325)","(1.1181, 0.4123)"
PPO,0,0.5724,"(0.0889, 0.1133)","(0.3866, 1.4866)"
PPO,0,0.6669,"(1.1712, 0.0742)","(1.6565, 1.4228)"
PPO,0,0.9607,"(0.0738, 0.396)","(1.3437, 0.8181)"
PPO,0,0.0006,"(0.0588, 1.0908)","(0.2483, 1.2132)"
PPO,0,0.1032,"(0.0608, 1.9008)","(0.7623, 0.3984)"
PPO,0,0.1083,"(1.5982, 0.9844)","(0.1422, 1.6508)"
PPO,0,0.0005,"(0.535, 1.18)","(0.9663, 0.5783)"
PPO,0,0.2773,"(0.8367, 1.2701)","(1.8645, 0.056)"
PPO,0,0.0006,"(1.277, 0.4154)","(0.3991, 0.7716)"
PPO,0,1.2002,"(1.9259, 1.5376)","(1.3236, 0.6492)"
PPO,0,0.0006,"(0.4182, 1.1934)","(1.0566, 0.749)"
PPO,1,0.5108,"(1.0476, 0.1823)","(1.1473, 0.1064)"
PPO,0,0.2601,"(0.3719, 0.491)","(1.2577, 1.3036)"
PPO,0,0.3064,"(1.0755, 1.4938)","(0.3723, 1.083)"
PPO,0,0.2147,"(0.3805, 0.5462)","(0.9579, 0.8177)"
PPO,0,0.1204,"(0.3869, 0.6014)","(0.519, 0.798)"
PPO,0,0.3169,"(1.9023, 0.0737)","(1.6099, 0.904)"
PPO,0,1.7447,"(1.52, 0.0727)","(0.3638, 1.7073)"
PPO,0,2.0583,"(0.0728, 0.4042)","(1.3714, 1.0506)"
PPO,0,0.265,"(0.0721, 1.0859)","(1.6461, 0.1457)"
PPO,0,0.4095,"(0.5047, 0.9784)","(1.4056, 0.9217)"
PPO,0,0.1295,"(1.6276, 1.0918)","(0.6219, 0.4003)"
PPO,0,0.0149,"(0.0734, 0.2929)","(0.3616, 0.9653)"
PPO,1,2.8968,"(1.535, 0.1946)","(1.6343, 0.1728)"
PPO,0,1.4591,"(1.9265, 1.0808)","(0.2867, 1.0974)"
PPO,0,0.3451,"(1.1861, 0.6192)","(0.98, 0.3996)"
PPO,0,0.9369,"(1.2114, 0.0729)","(1.3492, 1.8855)"
PPO,0,0.0006,"(1.3477, 1.4202)","(1.0464, 0.9504)"
PPO,0,0.1003,"(0.0981, 1.6192)","(1.0339, 0.3837)"
PPO,0,0.6904,"(0.9425, 0.454)","(1.7579, 0.7647)"
PPO,0,1.5188,"(0.0726, 0.3933)","(1.1039, 1.0951)"
PPO,0,0.1212,"(0.062, 1.3994)","(1.8953, 0.6705)"
PPO,0,0.1471,"(1.5476, 0.9706)","(1.9362, 0.8362)"
PPO,0,0.9751,"(0.851, 1.9275)","(0.303, 0.1317)"
PPO,0,0.6201,"(1.3504, 1.0788)","(1.6806, 1.9415)"
PPO,0,0.0342,"(1.4651, 0.5624)","(0.1896, 0.735)"
PPO,0,3.781,"(1.7199, 0.437)","(1.1898, 0.3995)"
PPO,0,0.1983,"(0.6416, 0.3419)","(0.3095, 1.7382)"
PPO,0,3.7276,"(0.7424, 0.2284)","(0.4642, 0.5613)"
PPO,0,1.2073,"(1.5301, 0.0725)","(0.4766, 1.2315)"
PPO,0,2.0353,"(0.0744, 0.4223)","(0.5974, 0.6249)"
PPO,1,0.5907,"(1.1264, 1.4818)","(1.1901, 1.5814)"
PPO,0,3.7725,"(1.724, 0.48)","(1.7323, 1.8263)"
PPO,0,0.2301,"(0.7489, 0.323)","(1.7014, 1.52)"
PPO,0,0.0006,"(0.6769, 1.3057)","(0.8352, 0.2318)"
PPO,0,3.8897,"(1.7682, 1.1904)","(0.6989, 1.5805)"
PPO,0,1.4448,"(0.908, 1.9263)","(1.0167, 1.2272)"
PPO,0,0.1477,"(1.9033, 1.8295)","(1.4719, 0.6449)"
PPO,0,3.678,"(0.6092, 0.2517)","(1.3055, 1.1553)"
PPO,1,0.8804,"(1.852, 0.3262)","(1.7962, 0.2268)"
PPO,0,3.8059,"(0.2242, 0.9898)","(0.5877, 0.9431)"
PPO,0,0.8464,"(1.1851, 0.074)","(1.1187, 1.5464)"
PPO,1,0.0499,"(1.2373, 0.314)","(1.2346, 0.2144)"
PPO,0,0.3327,"(0.6682, 0.6714)","(0.6062, 1.6366)"
PPO,0,0.1003,"(0.0738, 0.5378)","(1.3275, 1.471)"
PPO,0,0.0006,"(1.1066, 1.9206)","(0.5417, 1.6621)"
PPO,0,0.5243,"(0.8203, 1.2707)","(0.6818, 1.9464)"
PPO,0,0.25,"(0.7434, 1.2751)","(0.4311, 0.3862)"
PPO,0,0.3363,"(0.4416, 0.9757)","(0.2226, 1.7194)"
PPO,0,3.817,"(1.7894, 1.36)","(0.7619, 1.1068)"
PPO,0,0.0005,"(0.9041, 1.937)","(1.5317, 1.7069)"
PPO,0,0.0447,"(1.317, 0.32)","(0.2409, 1.0027)"
PPO,0,0.0091,"(0.3535, 1.9005)","(0.6419, 1.9184)"
PPO,0,0.0006,"(0.4337, 0.498)","(1.3867, 1.4551)"
PPO,0,0.198,"(1.9045, 1.9133)","(1.5262, 0.5204)"
PPO,0,3.8291,"(1.1994, 0.2112)","(0.5942, 1.0482)"
PPO,0,0.3457,"(1.9279, 1.0078)","(0.7387, 1.2941)"
PPO,0,0.0516,"(1.9276, 1.0504)","(1.4681, 1.9318)"
PPO,0,0.1052,"(0.698, 0.0987)","(0.7828, 1.7268)"
PPO,0,3.8206,"(0.2166, 0.8698)","(1.4245, 1.6185)"
PPO,0,0.0006,"(1.5563, 0.8165)","(0.684, 1.4972)"
PPO,1,2.9436,"(1.1015, 1.7537)","(1.0019, 1.7696)"
PPO,1,0.0005,"(1.7127, 1.7529)","(1.6259, 1.713)"
PPO,0,0.4989,"(0.0735, 0.6406)","(0.3468, 0.9512)"
PPO,0,0.267,"(0.1261, 1.9123)","(0.9609, 1.0305)"
PPO,1,0.6125,"(0.3197, 1.1062)","(0.3706, 1.2058)"
PPO,0,1.4055,"(0.4344, 1.927)","(1.3327, 1.3294)"
PPO,0,0.9568,"(1.3506, 1.099)","(0.9394, 0.7165)"
PPO,0,1.6069,"(1.544, 0.0727)","(0.5661, 0.4981)"
PPO,0,3.927,"(1.0416, 1.7593)","(1.0967, 1.529)"
PPO,0,1.3178,"(0.0734, 0.8072)","(0.3637, 1.2165)"
PPO,0,4.4647,"(1.4935, 1.739)","(1.1541, 0.5597)"
